on_time_delivery,delivery_priority,delivery_type,warehouse_type,customer_calls,customer_review,product_cost,prior_purchases,gender,discount_offered,weight_lbs
0,low,Ship,C,3,4,188,4,F,6,11.06
0,medium,Ship,F,3,2,132,4,F,3,9.95
0,high,Ship,D,4,1,239,4,M,2,12.13
0,medium,Ship,F,2,5,167,3,M,8,10.15
1,medium,Ship,A,3,1,133,3,M,7,8.83
1,high,Ship,B,4,2,270,2,F,9,11.2
1,medium,Ship,C,4,3,229,2,M,7,11.83
0,high,Ship,F,5,1,261,4,F,6,10.7
0,low,Ship,D,2,1,192,3,F,9,10.52
1,low,Ship,F,4,5,217,3,F,6,10.69
0,low,Ship,A,4,3,246,2,M,6,10.82
0,medium,Ship,B,5,5,208,2,M,8,11.73
0,low,Ship,C,5,1,148,3,F,5,12.76
1,high,Ship,F,4,1,132,6,M,8,10.81
1,low,Ship,D,4,2,249,3,F,6,11.14
1,low,Ship,F,3,3,225,4,F,9,12.05
0,medium,Ship,A,5,1,279,4,F,3,10.16
0,low,Ship,B,4,2,183,2,F,8,10.85
0,high,Ship,C,4,4,215,2,F,6,11.55
0,high,Ship,F,6,4,195,5,F,10,9.31
1,medium,Ship,D,4,2,156,2,M,5,9.85
0,low,Ship,F,3,5,160,3,F,8,9.05
0,medium,Ship,A,5,5,153,5,M,10,11.68
1,high,Ship,B,3,4,215,3,F,5,10.3
0,low,Ship,C,4,3,163,3,F,7,10.04
0,medium,Ship,F,4,2,195,3,M,8,11.46
1,low,Ship,D,4,3,170,2,M,3,10.11
0,low,Ship,F,3,3,133,3,M,5,13.09
1,medium,Ship,A,5,2,171,6,F,5,13.19
0,medium,Ship,B,3,5,186,3,M,7,10.5
0,high,Ship,C,4,2,246,3,M,5,13.14
1,low,Ship,F,3,3,170,3,F,7,11.96
0,low,Ship,D,2,5,189,2,M,9,11.56
1,low,Ship,F,4,5,216,2,F,8,12.71
1,low,Ship,A,4,2,264,3,M,10,11.33
1,low,Ship,B,5,4,268,3,F,3,11.73
1,medium,Ship,C,4,1,225,2,F,10,10.09
1,high,Ship,F,4,2,252,2,F,4,11.54
1,low,Ship,D,3,2,204,3,F,8,10.11
0,medium,Ship,F,5,1,193,2,F,1,9.81
0,low,Ship,A,5,3,220,3,F,9,11.74
1,low,Ship,B,6,4,271,3,F,7,11.45
1,medium,Ship,C,2,2,227,4,M,6,9.05
1,medium,Ship,F,4,1,206,5,F,7,13.1
0,medium,Ship,D,4,2,142,3,F,3,10.24
0,medium,Ship,F,5,5,236,2,M,2,11.49
1,medium,Ship,A,5,4,275,2,M,10,11.89
1,medium,Ship,B,3,5,144,2,M,2,10.21
1,medium,Ship,C,4,5,194,3,M,3,11.39
1,low,Ship,F,3,2,260,3,M,9,10.12
0,medium,Ship,D,3,4,240,3,M,8,9.72
0,high,Ship,F,3,2,136,3,F,2,12.65
0,medium,Ship,A,3,3,132,2,M,1,10.33
0,medium,Ship,B,4,2,266,3,M,7,11.29
0,high,Ship,C,4,1,263,3,M,5,10.54
1,low,Ship,F,5,5,270,3,F,9,12.8
0,low,Ship,D,3,3,208,5,F,10,9.39
0,low,Ship,F,5,5,206,3,M,1,12.17
1,low,Ship,A,3,3,159,3,M,3,11.53
1,low,Ship,B,4,3,162,3,M,4,13.04
0,medium,Ship,C,3,2,177,2,M,4,9.74
1,low,Ship,F,3,3,168,4,F,4,9.03
1,medium,Road,D,3,1,267,4,F,4,10.83
0,medium,Road,F,4,5,222,3,F,7,12.88
0,low,Road,A,3,2,234,3,F,10,10.54
0,low,Road,B,3,1,133,3,F,9,12.62
0,low,Road,C,4,4,207,3,F,10,9.99
0,low,Road,F,4,3,243,4,F,9,10.61
1,low,Road,D,5,5,161,3,F,1,9.85
0,medium,Road,F,3,5,193,3,F,6,11.69
0,medium,Road,A,4,5,234,4,M,9,12.72
1,medium,Road,B,2,1,185,6,F,7,9.12
0,medium,Road,C,4,5,242,2,F,5,10.6
1,high,Road,F,4,5,252,2,F,6,9.14
1,low,Road,D,4,3,179,3,F,3,12.11
0,high,Road,F,4,3,158,3,F,5,12.35
0,low,Road,A,3,1,226,3,F,8,8.82
0,medium,Road,B,5,4,269,2,F,2,13.14
0,low,Road,C,3,5,148,3,F,7,12.53
0,low,Road,F,4,5,159,2,F,3,12.58
0,medium,Road,D,3,4,273,4,M,4,11.82
0,medium,Road,F,3,4,233,3,M,5,11.7
0,medium,Road,A,4,5,182,3,F,2,9.86
1,medium,Road,B,3,4,153,2,M,5,8.87
0,medium,Flight,C,4,5,210,2,M,5,12.53
0,medium,Flight,F,4,1,241,3,M,6,10.05
1,low,Flight,D,3,2,220,3,M,8,11.09
0,medium,Flight,F,5,4,211,3,F,7,10.71
0,low,Flight,A,3,5,151,3,F,1,9.01
1,medium,Flight,B,5,5,267,3,M,9,10.53
1,medium,Flight,C,4,3,250,2,M,4,10.6
1,low,Flight,F,4,3,181,3,F,5,11.9
1,high,Flight,D,5,2,197,4,M,4,9.57
0,medium,Flight,F,3,4,172,2,F,5,10.24
1,low,Flight,A,4,1,219,3,M,3,11.51
0,low,Flight,B,5,5,189,3,M,7,12.6
0,low,Flight,C,5,1,225,3,M,8,10.01
1,low,Flight,F,5,3,269,5,F,8,12.86
1,medium,Flight,D,5,4,157,3,F,7,9.26
0,low,Flight,F,3,5,189,3,M,5,11.95
1,medium,Flight,A,3,1,226,2,F,6,10.9
1,medium,Flight,B,2,1,220,2,F,6,9.66
0,low,Flight,C,6,3,275,6,M,4,10.75
1,medium,Flight,F,3,4,171,3,F,5,9.5
1,low,Flight,D,4,3,235,3,F,4,11.66
1,high,Flight,F,3,4,201,3,M,7,10.77
1,low,Ship,A,5,5,269,3,F,5,12.51
0,low,Ship,B,5,3,182,2,M,4,12.3
0,low,Ship,C,5,5,266,5,F,9,9.92
0,medium,Ship,F,3,5,157,2,F,4,13.21
0,high,Ship,D,4,1,258,4,F,1,12.07
1,low,Ship,F,4,2,280,4,M,9,11.66
1,low,Ship,A,4,4,154,3,F,7,9.05
0,low,Ship,B,4,4,274,2,F,3,9.39
0,medium,Ship,C,4,5,180,2,F,1,9.55
0,medium,Ship,F,3,5,146,3,F,7,9.1
0,medium,Ship,D,3,4,236,3,M,1,12.9
0,high,Ship,F,4,4,133,4,F,10,11.68
0,high,Ship,A,5,2,173,4,F,9,9.5
0,low,Ship,B,4,3,210,3,M,9,12.25
1,medium,Ship,C,3,4,238,2,F,1,11
0,low,Ship,F,4,2,268,4,F,3,11.63
1,medium,Ship,D,3,5,175,3,F,8,12.06
1,low,Ship,F,5,2,280,4,M,8,10.01
0,low,Ship,A,4,1,153,2,F,1,8.88
0,medium,Ship,B,4,4,251,2,F,6,9.65
1,medium,Ship,C,4,2,252,3,M,8,9.4
1,medium,Ship,F,4,5,201,8,F,4,12.06
1,medium,Ship,D,5,4,216,4,F,8,12.96
1,low,Ship,F,3,2,126,10,M,3,8.98
1,low,Ship,A,3,2,177,4,F,3,9.26
1,medium,Ship,B,5,3,145,3,M,1,12.75
1,low,Ship,C,5,3,258,2,F,10,11.84
1,medium,Ship,F,4,3,273,10,M,6,9.37
0,low,Ship,D,4,1,245,3,F,5,9.97
0,medium,Ship,F,5,4,241,2,F,7,9.73
1,low,Ship,A,4,1,208,3,F,6,11.78
1,low,Ship,B,6,5,282,4,M,1,2.63
0,medium,Ship,C,6,5,295,4,M,1,2.56
0,low,Ship,F,6,5,255,4,F,9,2.45
0,low,Ship,D,6,3,292,4,F,8,3.16
1,low,Ship,F,6,4,244,4,M,1,2.49
1,low,Ship,A,6,4,306,4,F,8,3.73
1,low,Ship,B,6,5,258,4,M,5,4.33
1,low,Ship,C,4,1,265,6,F,2,3.59
0,low,Ship,F,5,1,227,5,M,6,3.68
1,low,Ship,D,7,1,276,4,F,9,3.35
0,medium,Ship,F,6,5,244,4,F,2,4.37
1,medium,Ship,A,4,2,217,6,F,3,3.82
0,low,Ship,B,2,5,211,3,M,3,3.02
1,low,Ship,C,4,4,227,5,M,8,4.37
1,medium,Ship,F,5,1,249,4,M,5,2.26
0,low,Ship,D,6,2,269,4,M,6,2.37
0,medium,Ship,F,6,3,278,4,M,4,3.78
0,medium,Ship,A,6,5,282,4,F,4,2.23
1,medium,Ship,B,6,1,300,4,F,2,3.95
0,medium,Ship,C,3,3,146,3,F,4,11.87
0,medium,Ship,F,3,4,236,3,F,5,12.05
1,high,Ship,D,4,4,133,4,F,7,13.17
1,high,Ship,F,5,4,173,4,F,8,11.65
0,low,Ship,A,4,2,210,3,F,9,9.18
0,medium,Ship,B,3,3,238,2,F,4,9.27
0,low,Ship,C,4,4,268,4,M,5,12.45
1,medium,Ship,F,3,4,175,3,M,10,10.52
0,low,Ship,D,5,4,280,4,M,10,11.37
0,low,Ship,F,4,5,153,2,M,1,9.9
0,medium,Ship,A,4,5,251,2,F,8,11.53
0,medium,Ship,B,4,2,252,3,M,2,12.72
0,medium,Ship,C,4,2,201,8,F,9,11.34
1,medium,Ship,F,5,5,216,4,F,1,9.02
0,low,Ship,D,3,3,126,10,M,10,9.1
1,low,Ship,F,3,1,177,4,F,6,11.1
0,medium,Ship,A,5,2,145,3,M,2,10.66
0,low,Ship,B,5,4,258,2,F,8,9.26
0,medium,Ship,C,4,3,273,10,F,8,10.79
1,low,Ship,F,4,1,245,3,M,2,12.86
0,medium,Ship,D,5,2,241,2,M,6,10.45
1,low,Ship,F,4,1,208,3,M,4,9.99
0,low,Ship,A,6,1,282,4,M,1,3.16
1,medium,Ship,B,6,5,295,4,M,5,4.33
1,low,Ship,C,6,4,255,4,M,7,4.12
0,low,Ship,F,6,2,292,4,F,2,3.45
0,low,Ship,D,6,1,244,4,M,5,4.12
1,low,Ship,F,6,3,306,4,M,10,3.02
0,low,Ship,A,6,5,258,4,M,5,3.43
1,low,Ship,B,4,1,265,6,F,9,3.86
1,low,Ship,C,5,2,227,5,F,3,2.74
1,low,Ship,F,7,2,276,4,M,9,2.25
1,medium,Ship,D,6,4,244,4,F,1,2.6
0,medium,Ship,F,4,4,217,6,M,9,4.35
1,low,Ship,A,2,1,211,3,M,6,3.88
1,low,Ship,B,4,5,227,5,F,2,3.98
1,medium,Ship,C,5,5,249,4,M,2,3.81
1,medium,Ship,F,7,4,302,5,M,7,3.31
1,low,Ship,D,6,4,293,6,F,7,2.46
1,low,Ship,F,5,5,232,3,M,4,3.78
0,low,Ship,A,6,5,279,4,M,7,3.19
0,low,Ship,B,6,5,251,4,F,8,2.29
0,low,Ship,C,6,5,300,5,M,1,2.62
1,low,Road,F,7,5,133,5,F,3,3.4
1,low,Road,D,6,5,283,4,M,2,2.5
1,low,Road,F,7,5,296,4,M,8,3.72
1,medium,Road,A,6,3,261,4,F,8,3.08
1,low,Road,B,6,1,286,4,F,3,3.85
0,low,Road,C,6,3,298,4,F,1,3.65
1,medium,Road,F,6,4,287,4,F,9,4.27
1,medium,Road,D,6,2,251,4,F,9,2.91
0,low,Road,F,5,1,231,5,M,10,3.13
0,medium,Road,A,5,2,249,5,M,6,2.86
0,low,Road,B,5,3,244,5,F,3,2.59
0,medium,Road,C,7,2,264,4,M,6,3.72
0,medium,Road,F,5,2,254,5,M,6,2.21
0,low,Road,D,4,5,264,6,M,6,3.61
1,low,Road,F,6,5,309,4,M,6,3.23
0,low,Road,A,5,5,298,4,M,8,3.6
0,medium,Road,B,5,5,265,5,F,8,4.12
1,medium,Road,C,6,1,246,4,M,4,3.32
0,low,Road,F,5,2,222,5,F,1,3.69
0,low,Road,D,7,5,250,4,F,2,2.86
0,medium,Road,F,4,3,240,5,F,5,2.87
0,low,Road,A,4,3,246,6,F,10,2.59
0,medium,Flight,B,6,1,293,5,F,7,2.32
0,medium,Flight,C,6,5,253,4,M,1,4.36
0,medium,Flight,F,5,5,258,5,M,7,4.01
1,low,Flight,D,6,4,258,4,F,2,2.32
0,medium,Flight,F,5,3,245,5,M,3,4.08
0,medium,Flight,A,7,2,307,4,M,2,2.37
0,low,Flight,B,6,5,301,4,F,3,4.32
0,low,Flight,C,6,5,252,4,F,2,2.75
1,medium,Flight,F,5,1,272,6,F,2,3.71
1,low,Flight,D,5,3,221,5,F,2,3.59
1,low,Flight,F,5,3,247,5,M,10,3.75
1,low,Flight,A,7,5,260,4,F,3,4.25
0,medium,Flight,B,5,5,251,6,M,4,2.37
0,medium,Flight,C,5,2,227,5,M,9,4.23
0,low,Flight,F,6,5,269,4,M,9,4.03
0,low,Flight,D,6,2,161,4,M,10,3.71
1,low,Flight,F,4,4,256,5,M,9,3.58
0,medium,Flight,A,5,1,303,5,F,9,2.65
1,medium,Flight,B,5,3,257,5,F,7,3.45
0,medium,Flight,C,7,3,310,4,F,8,3.3
1,medium,Flight,F,5,3,238,5,M,2,2.54
0,medium,Flight,D,6,3,191,6,F,2,9.86
0,medium,Ship,F,4,3,252,3,F,7,10.7
1,medium,Ship,A,5,5,228,3,F,8,10.43
1,medium,Ship,B,4,3,208,2,F,4,10.51
0,low,Ship,C,3,3,176,3,F,1,11.39
0,low,Ship,F,3,1,233,3,F,7,10.75
0,low,Ship,D,5,5,104,4,M,2,11.54
0,low,Ship,F,3,4,237,3,M,1,13.18
0,medium,Ship,A,2,5,252,3,M,7,11.64
0,medium,Ship,B,5,2,135,3,M,9,11.4
1,low,Ship,C,5,5,137,2,M,8,11.27
1,medium,Ship,F,4,3,228,3,F,1,11.31
1,medium,Ship,D,4,3,236,4,M,1,12.75
0,medium,Ship,F,3,4,239,4,F,8,10
1,low,Ship,A,2,2,199,3,M,1,10.36
0,medium,Ship,B,3,4,269,2,M,2,9.21
0,low,Ship,C,2,2,226,3,M,5,12.95
0,low,Ship,F,3,1,264,3,F,5,11.12
1,medium,Ship,D,5,4,264,3,M,10,8.87
1,low,Ship,F,4,3,186,3,M,2,9.78
0,high,Ship,A,3,5,154,3,F,2,9.3
1,medium,Ship,B,3,1,239,2,F,2,12.69
1,low,Ship,C,3,5,139,2,F,7,9.81
1,medium,Ship,F,5,4,138,2,F,8,12.97
0,medium,Ship,D,3,1,286,4,M,4,11.26
1,low,Ship,F,4,3,275,5,M,2,10.19
1,low,Ship,A,4,5,195,2,M,2,8.84
1,high,Ship,B,3,4,267,3,M,8,11.77
0,medium,Ship,C,4,3,223,3,F,7,13.08
0,low,Ship,F,4,4,198,2,M,6,12.17
0,low,Ship,D,6,5,250,2,F,7,10.41
0,low,Ship,F,3,3,237,4,F,8,12.7
0,medium,Ship,A,5,4,193,3,M,4,12.95
0,medium,Ship,B,5,2,216,4,F,9,12.8
0,medium,Ship,C,3,2,253,2,F,2,10.07
0,low,Ship,F,3,1,132,3,F,2,10.55
0,low,Ship,D,5,4,140,4,M,3,8.86
1,low,Ship,F,2,4,114,4,M,9,9.81
0,medium,Ship,A,3,5,238,6,M,8,12.39
0,low,Ship,B,3,1,210,2,M,9,13.08
1,medium,Ship,C,4,4,272,4,M,4,9.62
0,medium,Ship,F,4,5,184,3,F,9,12.33
1,low,Ship,D,4,1,168,2,M,3,10.28
0,low,Ship,F,4,2,231,5,M,7,10.4
0,medium,Ship,A,4,1,143,2,F,5,8.94
0,medium,Ship,B,4,2,182,3,M,9,12.64
0,low,Ship,C,2,4,221,3,F,3,8.99
1,low,Ship,F,6,1,225,6,M,8,12.6
1,high,Ship,D,3,5,227,3,M,9,10.79
0,low,Ship,F,3,1,266,3,M,5,11.36
1,high,Ship,A,4,2,247,4,F,9,10.11
1,medium,Ship,B,3,2,154,3,M,1,11.73
0,low,Ship,C,5,3,179,3,F,3,9.11
1,medium,Ship,F,3,3,249,2,M,9,8.89
1,low,Ship,D,3,5,156,4,M,5,10.28
1,low,Ship,F,3,5,206,3,F,6,10.19
0,medium,Ship,A,4,1,245,3,F,5,9.2
1,low,Ship,B,4,5,197,2,M,3,9.65
1,medium,Ship,C,3,4,188,4,M,5,11.5
1,low,Ship,F,3,3,237,2,F,2,9.4
0,medium,Ship,D,4,4,174,2,F,2,12.99
1,low,Ship,F,5,3,266,3,M,4,10.95
0,low,Ship,A,3,3,151,3,M,7,10.17
1,medium,Ship,B,4,3,271,2,M,9,10.95
0,low,Ship,C,4,1,214,2,F,10,9.8
0,low,Ship,F,6,5,261,5,M,1,12
1,high,Ship,D,3,1,166,2,F,6,13.02
1,low,Ship,F,3,4,269,2,F,8,11.67
1,medium,Ship,A,3,2,167,3,M,5,13.22
0,medium,Ship,B,4,1,200,2,F,5,11.57
1,low,Ship,C,4,4,159,3,F,1,9.25
0,low,Ship,F,4,2,197,2,F,1,10.97
1,high,Ship,D,4,5,219,2,M,4,8.97
0,low,Ship,F,3,2,239,3,F,10,9.89
0,medium,Ship,A,3,1,146,2,F,8,11.85
1,low,Ship,B,5,1,173,2,F,4,9.35
1,low,Ship,C,4,3,220,3,F,6,10.79
1,medium,Ship,F,3,5,185,3,M,5,9.52
1,medium,Ship,D,4,2,170,2,M,5,11.01
1,high,Ship,F,4,3,250,3,F,4,11.62
1,low,Ship,A,3,4,145,3,F,7,8.99
1,high,Ship,B,3,2,211,4,M,1,12.86
0,low,Ship,C,5,5,249,3,M,1,9.42
0,medium,Ship,F,3,3,237,2,M,8,12.16
0,medium,Ship,D,4,5,144,2,M,8,12.08
1,low,Ship,F,4,4,171,3,M,6,9.57
0,medium,Ship,A,3,1,203,3,F,4,10.95
0,high,Ship,B,5,1,137,4,F,1,8.91
1,medium,Ship,C,4,2,212,3,M,3,11.96
1,high,Ship,F,3,3,209,3,F,2,8.9
1,low,Ship,D,3,4,223,3,F,7,11.76
0,medium,Ship,F,3,2,164,2,F,7,9.15
1,high,Ship,A,3,3,220,3,F,6,11.62
0,medium,Ship,B,3,4,216,3,M,3,12.46
1,medium,Road,C,3,2,215,2,M,7,13.2
0,low,Road,F,4,2,146,3,F,4,12.48
1,low,Road,D,5,2,168,2,F,10,11.52
1,medium,Road,F,4,4,218,6,M,8,11.25
0,medium,Road,A,4,3,143,4,F,2,10.84
0,medium,Road,B,3,1,233,3,M,7,11.75
0,low,Road,C,4,1,195,3,M,2,9.74
0,medium,Road,F,4,2,206,2,M,5,10.22
0,medium,Road,D,4,5,181,3,M,1,11.71
1,low,Road,F,4,2,150,4,F,1,13.06
1,low,Road,A,3,5,258,4,F,3,9.29
0,medium,Road,B,4,3,149,4,M,1,10.31
0,low,Road,C,5,1,163,3,M,4,9.26
0,high,Road,F,3,3,259,2,M,8,9.88
0,low,Road,D,5,1,187,2,F,7,10.56
1,medium,Road,F,3,5,172,3,M,1,11.08
0,low,Road,A,3,5,139,2,M,2,12.87
1,low,Road,B,5,1,203,3,F,2,9.18
0,medium,Road,C,3,3,150,4,F,1,10.28
1,medium,Road,F,3,1,201,6,M,10,11.19
0,medium,Road,D,3,4,194,2,M,7,12.24
1,high,Road,F,3,4,159,3,M,4,10.49
0,medium,Flight,A,4,2,238,2,F,9,10.88
0,low,Flight,B,3,5,189,2,M,8,10.07
1,high,Flight,C,2,1,173,2,M,1,9.12
0,medium,Flight,F,4,1,171,4,M,2,11.2
1,low,Flight,D,5,3,154,2,M,3,11.99
0,low,Flight,F,4,1,173,3,F,4,10.22
0,low,Flight,A,3,4,186,6,F,8,9.11
1,low,Flight,B,4,1,224,3,M,9,12.23
1,medium,Flight,C,4,3,186,3,F,9,11.31
0,low,Flight,F,4,4,196,3,M,5,12.16
1,low,Flight,D,2,2,149,3,F,4,10.62
1,medium,Flight,F,4,3,224,2,M,8,13.14
1,low,Flight,A,3,1,154,2,F,10,12.33
0,low,Flight,B,3,3,170,4,M,3,8.93
0,low,Flight,C,3,4,150,2,F,6,13.2
1,low,Flight,F,5,2,240,3,M,7,10.46
1,medium,Flight,D,3,3,139,2,F,4,13.14
0,medium,Flight,F,3,3,251,3,M,2,13.17
1,medium,Flight,A,4,4,237,3,M,4,10.47
0,low,Flight,B,3,2,227,3,F,4,9.81
1,low,Flight,C,5,5,131,5,F,1,11.68
1,low,Flight,F,5,2,161,3,M,8,12.8
0,medium,Ship,D,3,5,195,3,F,9,9.31
0,low,Ship,F,2,3,266,2,M,1,11.81
1,low,Ship,A,3,2,198,2,M,9,9.37
1,low,Ship,B,4,3,200,4,F,10,9.46
0,medium,Ship,C,6,1,196,4,F,2,12.88
0,low,Ship,F,2,1,285,5,M,4,12.7
0,low,Ship,D,4,2,265,2,M,2,12.45
0,low,Ship,F,3,2,131,5,F,8,11.21
1,medium,Ship,A,5,4,216,3,F,2,11.91
0,low,Ship,B,4,1,253,4,F,1,12.39
1,medium,Ship,C,5,3,230,4,M,4,11.64
0,medium,Ship,F,4,1,173,4,F,1,10.33
0,low,Ship,D,3,5,206,2,F,4,8.99
0,low,Ship,F,5,3,189,5,M,7,10.73
1,high,Ship,A,3,5,270,3,M,1,8.99
1,low,Ship,B,4,4,266,3,M,3,12.19
1,medium,Ship,C,3,5,270,3,M,7,12.07
0,medium,Ship,F,3,4,216,8,F,8,10.18
0,medium,Ship,D,3,1,147,8,M,6,10.09
1,medium,Ship,F,3,2,270,6,F,10,10.42
0,low,Ship,A,3,2,261,8,F,3,11.4
1,medium,Ship,B,3,3,261,8,M,3,8.83
1,low,Ship,C,4,2,177,6,F,3,9.68
0,high,Ship,F,4,4,142,10,F,7,10.19
0,medium,Ship,D,5,4,222,3,F,10,10.28
0,medium,Ship,F,4,4,186,7,M,9,11.94
1,medium,Ship,A,3,2,177,3,M,8,11.04
0,low,Ship,B,4,1,251,4,M,3,9.77
1,medium,Ship,C,3,5,240,7,F,9,12.18
0,medium,Ship,F,3,4,260,4,M,10,11.96
0,high,Ship,D,4,2,206,7,M,3,11
1,low,Ship,F,4,3,242,2,M,3,10.61
0,low,Ship,A,3,1,194,3,F,1,12.27
1,low,Ship,B,5,1,232,3,F,10,2.24
1,low,Ship,C,6,2,279,4,F,10,4.39
1,low,Ship,F,6,4,251,4,F,10,3.46
0,low,Ship,D,6,1,300,5,F,10,3.94
1,low,Ship,F,7,3,133,5,F,4,3.93
0,low,Ship,A,6,1,283,4,M,8,3.1
1,low,Ship,B,7,4,296,4,F,8,3.79
0,medium,Ship,C,6,2,261,4,M,8,4.17
0,low,Ship,F,6,2,286,4,F,3,4.32
1,low,Ship,D,6,1,298,4,F,1,3.83
0,medium,Ship,F,6,1,287,4,F,1,3.49
0,medium,Ship,A,6,5,251,4,F,3,3.66
1,low,Ship,B,5,2,231,5,F,4,4.22
0,medium,Ship,C,5,1,249,5,M,10,3.44
0,low,Ship,F,5,2,244,5,M,10,3.75
1,medium,Ship,D,7,1,264,4,F,9,4.03
0,medium,Ship,F,5,1,254,5,M,10,2.25
0,low,Ship,A,4,4,264,6,F,6,3.88
1,low,Ship,B,6,4,309,4,M,9,3.9
0,low,Ship,C,5,1,298,4,F,4,4.09
0,medium,Ship,F,5,5,265,5,M,1,3.46
0,medium,Ship,D,6,2,246,4,M,7,2.36
0,low,Ship,F,5,2,222,5,F,5,2.93
1,low,Ship,A,7,5,250,4,M,1,3.73
1,medium,Ship,B,4,2,240,5,M,7,3.77
1,low,Ship,C,4,1,246,6,F,6,2.94
0,medium,Ship,F,6,2,293,5,F,4,2.82
1,low,Ship,D,5,5,189,5,M,3,11.58
1,high,Ship,F,3,5,270,3,F,7,9.83
0,low,Ship,A,4,4,266,3,M,10,11.51
1,medium,Ship,B,3,2,270,3,M,9,12.95
1,medium,Ship,C,3,3,216,8,M,4,11.75
0,medium,Ship,F,3,3,147,8,F,7,12.84
0,medium,Ship,D,3,5,270,6,F,9,9.25
0,low,Ship,F,3,3,261,8,M,10,9.14
1,medium,Ship,A,3,1,261,8,F,9,11.57
1,low,Ship,B,4,4,177,6,M,6,12.02
1,high,Ship,C,4,2,142,10,F,9,9.44
0,medium,Ship,F,5,3,222,3,F,10,10.13
0,medium,Ship,D,4,5,186,7,F,1,9.61
1,medium,Ship,F,3,3,177,3,M,10,11.85
0,low,Ship,A,4,4,251,4,F,1,9.37
0,medium,Ship,B,3,3,240,7,M,3,9.67
1,medium,Ship,C,3,5,260,4,F,8,9.18
1,high,Ship,F,4,2,206,7,M,7,12.08
0,low,Ship,D,4,5,242,2,M,4,11.77
1,low,Ship,F,3,2,194,3,F,3,12.74
1,low,Ship,A,5,2,232,3,F,1,2.62
1,low,Ship,B,6,4,279,4,F,1,2.75
1,low,Ship,C,6,3,251,4,M,1,2.71
0,low,Ship,F,6,2,300,5,M,3,3.74
1,low,Ship,D,7,5,133,5,F,7,2.73
0,low,Ship,F,6,4,283,4,F,10,3.33
1,low,Ship,A,7,5,296,4,F,2,4.02
0,medium,Ship,B,6,1,261,4,F,8,3.36
1,low,Ship,C,6,3,286,4,M,5,3.86
0,low,Ship,F,6,5,298,4,M,3,3.35
1,medium,Ship,D,6,3,287,4,F,8,4.08
0,medium,Ship,F,6,2,251,4,F,6,4.11
0,low,Ship,A,5,4,231,5,M,10,2.75
1,medium,Road,B,5,1,249,5,F,1,3.65
0,low,Road,C,5,5,244,5,M,5,3.94
0,medium,Road,F,7,3,264,4,M,3,2.86
0,medium,Road,D,5,4,254,5,M,7,3.41
0,low,Road,F,4,1,264,6,M,7,2.22
0,low,Road,A,6,2,309,4,F,6,2.94
0,low,Road,B,5,1,298,4,M,4,3.42
0,medium,Road,C,5,3,265,5,F,6,4.25
1,medium,Road,F,6,2,246,4,F,7,2.86
0,low,Road,D,5,5,222,5,F,4,2.89
1,low,Road,F,7,1,250,4,M,9,4.17
0,low,Road,A,6,5,269,4,F,2,2.74
0,low,Road,B,6,2,161,4,F,9,3.04
1,low,Road,C,4,3,256,5,F,5,3.38
0,medium,Road,F,5,1,303,5,F,4,2.22
0,medium,Road,D,5,3,257,5,F,3,4.31
1,low,Road,F,5,2,259,5,F,3,3.8
1,low,Road,A,4,4,249,6,F,1,3.08
0,high,Road,B,6,2,289,4,F,3,2.46
0,medium,Road,C,6,2,308,5,F,6,2.46
1,medium,Road,F,6,3,297,4,F,2,3.35
1,low,Road,D,4,2,255,5,M,1,2.98
1,low,Flight,F,6,4,266,4,M,9,2.76
1,low,Flight,A,7,5,302,4,M,3,3.52
0,medium,Flight,B,4,4,223,5,M,4,2.96
1,low,Flight,C,6,1,261,4,F,6,3.75
0,low,Flight,F,4,1,273,5,F,7,4.24
0,low,Flight,D,6,5,260,4,F,2,2.69
0,low,Flight,F,5,1,266,5,F,9,4.08
0,low,Flight,A,2,1,164,5,F,8,4.16
0,medium,Flight,B,5,5,240,6,F,9,2.46
1,medium,Flight,C,6,5,305,4,M,10,3.13
1,low,Flight,F,5,3,248,5,F,7,3.25
0,medium,Flight,D,7,2,279,4,F,1,3.26
0,low,Flight,F,5,2,244,6,F,7,2.9
0,low,Flight,A,5,1,267,5,F,4,2.42
0,medium,Flight,B,7,2,275,4,F,6,3.34
1,medium,Flight,C,6,4,299,4,M,9,2.28
1,medium,Flight,F,6,1,254,4,F,3,3.28
0,medium,Flight,D,6,1,273,4,F,6,3.36
1,low,Flight,F,5,3,218,5,F,6,2.82
1,medium,Flight,A,5,4,267,5,F,10,4.05
1,medium,Flight,B,6,2,259,4,M,6,2.35
0,low,Flight,C,7,4,272,4,M,3,3.98
0,medium,Ship,F,5,4,281,4,M,8,2.69
0,medium,Ship,D,6,2,267,4,F,1,4.27
0,medium,Ship,F,6,4,260,4,F,10,4.25
1,medium,Ship,A,7,2,261,4,M,9,4.23
0,medium,Ship,B,4,1,219,2,F,2,3.86
0,medium,Ship,C,4,3,264,5,M,3,3.61
0,low,Ship,F,7,3,310,5,F,5,3.45
0,high,Ship,D,6,4,297,5,M,6,3.6
0,low,Ship,F,4,3,274,5,M,5,3.33
0,medium,Ship,A,5,5,246,5,M,6,2.32
1,medium,Ship,B,5,3,221,6,F,3,4.32
0,low,Ship,C,6,3,295,4,F,10,3.3
0,low,Ship,F,7,4,259,4,M,6,3.74
